Order ID,Order Date,Ship Date,Ship Mode,Segment,Market,Category,Sales,Order Priority
MX-2014-TN2104028-41672,2/02/2021,6/02/2021,Second Class,Home Office,LATAM,Technology,$256.17,Medium
ES-2014-MM18055120-41672,2/02/2021,6/02/2021,Standard Class,Consumer,Europe,Office Supplies,$86.67,Medium
ES-2014-Co1264045-41672,2/02/2021,7/02/2021,Standard Class,Consumer,Europe,Office Supplies,$250.80,Medium
ES-2014-Co1264045-41672,2/02/2021,7/02/2021,Standard Class,Consumer,Europe,Office Supplies,$34.11,Medium
CA-2014-SE20110140-41672,2/02/2021,4/02/2021,Second Class,Consumer,USCA,Furniture,$18.69,Critical
CA-2014-SE20110140-41672,2/02/2021,4/02/2021,Second Class,Consumer,USCA,Office Supplies,$36.40,Critical
CA-2014-SE20110140-41672,2/02/2021,4/02/2021,Second Class,Consumer,USCA,Technology,"$8,749.95",Critical
ID-2014-DJ134207-41672,2/02/2021,2/02/2021,Same Day,Corporate,Asia Pacific,Office Supplies,$31.21,High
IN-2014-ME1772558-41672,2/02/2021,6/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$397.80,High
ZA-2014-LS6945147-41672,2/02/2021,8/02/2021,Standard Class,Corporate,Africa,Office Supplies,$5.06,Medium
CM-2014-JL585022-41672,2/02/2021,6/02/2021,Standard Class,Consumer,Africa,Furniture,$460.20,High
TZ-2014-JD5790129-41672,2/02/2021,6/02/2021,Standard Class,Consumer,Africa,Office Supplies,$462.35,High
CM-2014-JL585022-41672,2/02/2021,6/02/2021,Standard Class,Consumer,Africa,Office Supplies,$52.92,High
ES-2014-CK1232545-41673,3/02/2021,3/02/2021,Same Day,Home Office,Europe,Office Supplies,$338.31,Medium
CA-2014-LC17050140-41673,3/02/2021,10/02/2021,Standard Class,Consumer,USCA,Furniture,$866.40,Low
CA-2014-NG835523-41674,4/02/2021,11/02/2021,Standard Class,Corporate,USCA,Office Supplies,$6.12,Low
MX-2014-IL1510082-41674,4/02/2021,8/02/2021,Standard Class,Consumer,LATAM,Furniture,$153.57,Medium
MX-2014-IL1510082-41674,4/02/2021,8/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$114.78,Medium
US-2014-BB1099098-41674,4/02/2021,8/02/2021,Standard Class,Corporate,LATAM,Furniture,$145.84,Medium
US-2014-RA1994598-41674,4/02/2021,9/02/2021,Second Class,Consumer,LATAM,Office Supplies,$19.80,Medium
US-2014-RA1994598-41674,4/02/2021,9/02/2021,Second Class,Consumer,LATAM,Office Supplies,$7.75,Medium
US-2014-RA1994598-41674,4/02/2021,9/02/2021,Second Class,Consumer,LATAM,Furniture,$50.47,Medium
CA-2014-MS17365140-41674,4/02/2021,10/02/2021,Standard Class,Consumer,USCA,Technology,$90.48,Medium
ES-2014-SV2093545-41674,4/02/2021,8/02/2021,Second Class,Consumer,Europe,Furniture,$154.14,Medium
IN-2014-KE1642027-41674,4/02/2021,10/02/2021,Standard Class,Corporate,Asia Pacific,Technology,$379.08,Low
AG-2014-ML73953-41674,4/02/2021,9/02/2021,Standard Class,Corporate,Africa,Office Supplies,$11.40,Medium
AG-2014-AR3453-41674,4/02/2021,9/02/2021,Standard Class,Corporate,Africa,Office Supplies,$31.95,Medium
AG-2014-ML73953-41674,4/02/2021,9/02/2021,Standard Class,Corporate,Africa,Office Supplies,$128.52,Medium
AG-2014-ML73953-41674,4/02/2021,9/02/2021,Standard Class,Corporate,Africa,Office Supplies,$13.32,Medium
US-2014-JD1615036-41675,5/02/2021,8/02/2021,Second Class,Corporate,LATAM,Office Supplies,$98.74,Critical
US-2014-JD1615036-41675,5/02/2021,8/02/2021,Second Class,Corporate,LATAM,Technology,$200.67,Critical
MX-2014-AA1031582-41675,5/02/2021,11/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$61.30,Medium
IN-2014-JR162107-41675,5/02/2021,7/02/2021,Second Class,Home Office,USCA,Furniture,"$3,709.40",Critical
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Office Supplies,$18.87,High
ES-2014-SC206808-41675,5/02/2021,9/02/2021,Standard Class,Home Office,Europe,Office Supplies,$44.55,Medium
ES-2014-CM11815120-41675,5/02/2021,12/02/2021,Standard Class,Corporate,Europe,Office Supplies,$46.17,Low
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Office Supplies,$27.96,High
ES-2014-BE11410139-41675,5/02/2021,10/02/2021,Second Class,Consumer,Europe,Furniture,$876.30,Medium
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Office Supplies,$30.78,High
ES-2014-BE11410139-41675,5/02/2021,10/02/2021,Second Class,Consumer,Europe,Office Supplies,$56.43,Medium
ES-2014-BE11410139-41675,5/02/2021,10/02/2021,Second Class,Consumer,Europe,Furniture,"$2,842.83",Medium
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Office Supplies,$21.96,High
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Furniture,$225.50,High
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Office Supplies,$993.66,High
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Office Supplies,$33.48,High
IT-2014-MA17560124-41675,5/02/2021,5/02/2021,Same Day,Home Office,Europe,Furniture,$72.48,High
ES-2014-BE11410139-41675,5/02/2021,10/02/2021,Second Class,Consumer,Europe,Technology,$234.06,Medium
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Office Supplies,$80.98,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Technology,$104.85,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Office Supplies,$348.84,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Furniture,$239.98,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Technology,$484.83,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Office Supplies,$122.97,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Office Supplies,$342.37,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Furniture,$18.84,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Office Supplies,$9.45,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Office Supplies,$154.44,Critical
US-2014-PP18955140-41675,5/02/2021,5/02/2021,Same Day,Home Office,USCA,Office Supplies,$167.96,Critical
IN-2014-JR162107-41675,5/02/2021,7/02/2021,Second Class,Home Office,USCA,Office Supplies,$133.92,Critical
IN-2014-JR162107-41675,5/02/2021,7/02/2021,Second Class,Corporate,Asia Pacific,Technology,$70.79,Critical
ID-2014-RF197357-41675,5/02/2021,9/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$206.39,Medium
IN-2014-MK1790527-41675,5/02/2021,9/02/2021,Second Class,Corporate,Asia Pacific,Office Supplies,$164.76,Medium
ID-2014-RF197357-41675,5/02/2021,9/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$877.91,Medium
IN-2014-JR162107-41675,5/02/2021,7/02/2021,Second Class,Corporate,Asia Pacific,Technology,$344.68,Critical
IN-2014-MK1790527-41675,5/02/2021,9/02/2021,Second Class,Corporate,Asia Pacific,Furniture,$102.90,Medium
IN-2014-MK1790527-41675,5/02/2021,9/02/2021,Second Class,Corporate,Asia Pacific,Office Supplies,$622.14,Medium
IN-2014-MK1790527-41675,5/02/2021,9/02/2021,Second Class,Corporate,Asia Pacific,Technology,$73.20,Medium
EG-2014-MT807038-41675,5/02/2021,7/02/2021,Second Class,Home Office,Africa,Office Supplies,$415.62,Critical
EG-2014-MT807038-41675,5/02/2021,7/02/2021,Second Class,Home Office,Africa,Furniture,"$2,615.94",Critical
MX-2014-DL1286582-41676,6/02/2021,10/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$18.24,Medium
MX-2014-SG2047093-41676,6/02/2021,12/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$19.86,Medium
MX-2014-SG2047093-41676,6/02/2021,12/02/2021,Standard Class,Consumer,LATAM,Furniture,$789.60,Medium
MX-2014-RB1933026-41676,6/02/2021,8/02/2021,Second Class,Consumer,LATAM,Technology,$333.66,Critical
PL-2014-TB11355103-41676,6/02/2021,10/02/2021,Standard Class,Corporate,Europe,Office Supplies,$24.51,High
ES-2014-SG2047045-41676,6/02/2021,8/02/2021,First Class,Consumer,Europe,Furniture,$153.63,High
ES-2014-SH2063548-41676,6/02/2021,10/02/2021,Standard Class,Corporate,Europe,Office Supplies,$84.90,Medium
ES-2014-TM2149045-41676,6/02/2021,11/02/2021,Second Class,Consumer,Europe,Office Supplies,$62.64,High
IT-2014-JB1604564-41676,6/02/2021,9/02/2021,Second Class,Home Office,Europe,Technology,"$1,508.26",Medium
PL-2014-TB11355103-41676,6/02/2021,10/02/2021,Standard Class,Corporate,Europe,Office Supplies,$27.93,High
CA-2014-KB16240140-41676,6/02/2021,11/02/2021,Standard Class,Corporate,USCA,Furniture,$132.22,High
ID-2014-EB139307-41676,6/02/2021,10/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,$203.90,High
IN-2014-TC2129558-41676,6/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,$998.10,Medium
ID-2014-CS12505144-41676,6/02/2021,7/02/2021,First Class,Consumer,Asia Pacific,Furniture,$313.52,Medium
ID-2014-CS12505144-41676,6/02/2021,7/02/2021,First Class,Consumer,Asia Pacific,Office Supplies,$132.59,Medium
ES-2014-TM2149045-41676,6/02/2021,11/02/2021,Second Class,Consumer,Europe,Technology,$965.05,High
IN-2014-SC2002058-41676,6/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$98.46,Medium
ID-2014-CS12505144-41676,6/02/2021,7/02/2021,First Class,Consumer,Asia Pacific,Technology,$543.35,Medium
ID-2014-CS12505144-41676,6/02/2021,7/02/2021,First Class,Consumer,Asia Pacific,Office Supplies,$170.12,Medium
IN-2014-TC2129558-41676,6/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$11.40,Medium
ID-2014-EB139307-41676,6/02/2021,10/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$199.26,High
CG-2014-JF556533-41676,6/02/2021,10/02/2021,Standard Class,Consumer,Africa,Office Supplies,$17.01,Medium
EG-2014-FP432038-41676,6/02/2021,10/02/2021,Standard Class,Consumer,Africa,Office Supplies,$14.70,High
CG-2014-JF556533-41676,6/02/2021,10/02/2021,Standard Class,Consumer,Africa,Office Supplies,$10.80,Medium
CM-2014-CL189022-41676,6/02/2021,10/02/2021,Standard Class,Consumer,Africa,Furniture,$109.98,High
CG-2014-JF556533-41676,6/02/2021,10/02/2021,Standard Class,Consumer,Africa,Technology,"$1,582.38",Medium
MX-2014-BW1111082-41677,7/02/2021,7/02/2021,Same Day,Corporate,LATAM,Office Supplies,$44.28,High
MX-2014-BW1111082-41677,7/02/2021,7/02/2021,Same Day,Corporate,LATAM,Furniture,$115.01,High
MX-2014-BW1111082-41677,7/02/2021,7/02/2021,Same Day,Corporate,LATAM,Office Supplies,$129.12,High
MX-2014-BW1111082-41677,7/02/2021,7/02/2021,Same Day,Corporate,LATAM,Furniture,$624.74,High
MX-2014-BW1111082-41677,7/02/2021,7/02/2021,Same Day,Corporate,LATAM,Office Supplies,$25.60,High
MX-2014-JK1532593-41677,7/02/2021,10/02/2021,Second Class,Corporate,LATAM,Office Supplies,"$1,023.36",High
CA-2014-BE11410140-41677,7/02/2021,9/02/2021,First Class,Consumer,USCA,Office Supplies,$30.35,Critical
ES-2014-MV18190120-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Europe,Furniture,$127.26,High
ES-2014-TG2164045-41677,7/02/2021,13/02/2021,Standard Class,Consumer,Europe,Office Supplies,$228.83,Low
ES-2014-DJ13510120-41677,7/02/2021,11/02/2021,Standard Class,Corporate,Europe,Office Supplies,$49.68,High
ES-2014-MV18190120-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Europe,Technology,$950.22,High
CA-2014-CA12265140-41677,7/02/2021,7/02/2021,Same Day,Consumer,USCA,Office Supplies,$7.83,High
CA-2014-CA12265140-41677,7/02/2021,7/02/2021,Same Day,Consumer,USCA,Technology,$100.00,High
IN-2014-LR1691558-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$61.47,Medium
ID-2014-SH2039527-41677,7/02/2021,14/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$169.38,Medium
IN-2014-JH1591058-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,$159.12,Medium
IN-2014-RF1984027-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$46.32,Medium
IN-2014-LR1691558-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$36.30,Medium
IN-2014-LR1691558-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$182.76,Medium
IN-2014-JH1591058-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$142.20,Medium
ID-2014-SH2039527-41677,7/02/2021,14/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$488.88,Medium
ES-2014-DJ13510120-41677,7/02/2021,11/02/2021,Standard Class,Corporate,Europe,Office Supplies,$292.73,High
RO-2014-MH7620107-41677,7/02/2021,11/02/2021,Standard Class,Corporate,Europe,Furniture,$531.18,High
ID-2014-SH2039527-41677,7/02/2021,14/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$398.70,Medium
IN-2014-JH1591058-41677,7/02/2021,11/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,$514.53,Medium
RW-2014-TB11250109-41677,7/02/2021,12/02/2021,Second Class,Consumer,Africa,Furniture,$141.90,Medium
RW-2014-TB11250109-41677,7/02/2021,12/02/2021,Second Class,Consumer,Africa,Technology,$176.22,Medium
RW-2014-TB11250109-41677,7/02/2021,12/02/2021,Second Class,Consumer,Africa,Technology,$865.98,Medium
MX-2014-BD1163582-41678,8/02/2021,11/02/2021,First Class,Consumer,LATAM,Office Supplies,$36.44,Medium
CA-2014-MH17440140-41678,8/02/2021,15/02/2021,Standard Class,Corporate,USCA,Furniture,$241.50,Low
MX-2014-JK1573018-41678,8/02/2021,10/02/2021,Second Class,Consumer,LATAM,Technology,$97.60,High
IT-2014-PJ1901591-41678,8/02/2021,13/02/2021,Standard Class,Consumer,Europe,Office Supplies,$32.03,Medium
ES-2014-GH1441064-41678,8/02/2021,13/02/2021,Standard Class,Home Office,Europe,Furniture,$107.10,Medium
ES-2014-GH1441064-41678,8/02/2021,13/02/2021,Standard Class,Home Office,Europe,Office Supplies,$178.32,Medium
ES-2014-KT1646548-41678,8/02/2021,12/02/2021,Standard Class,Consumer,Europe,Office Supplies,$208.53,Medium
IT-2014-PJ1901591-41678,8/02/2021,13/02/2021,Standard Class,Consumer,Europe,Technology,$290.78,Medium
ES-2014-GH1441064-41678,8/02/2021,13/02/2021,Standard Class,Home Office,Europe,Office Supplies,$99.54,Medium
CA-2014-CH12070140-41678,8/02/2021,11/02/2021,Second Class,Home Office,USCA,Technology,"$1,127.98",Medium
IN-2014-BB1099059-41678,8/02/2021,12/02/2021,Standard Class,Home Office,USCA,Office Supplies,$10.93,Medium
IN-2014-CK1259559-41678,8/02/2021,14/02/2021,Standard Class,Consumer,Asia Pacific,Technology,"$1,226.34",Low
IN-2014-CK1259559-41678,8/02/2021,14/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,$364.85,Low
IN-2014-BD1172592-41678,8/02/2021,8/02/2021,Same Day,Consumer,Asia Pacific,Furniture,$340.86,Critical
IN-2014-CK1259559-41678,8/02/2021,14/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,$629.42,Low
IN-2014-BB1099059-41678,8/02/2021,12/02/2021,Standard Class,Corporate,Asia Pacific,Furniture,$515.09,Medium
IN-2014-BB1099059-41678,8/02/2021,12/02/2021,Standard Class,Corporate,Asia Pacific,Furniture,$393.94,Medium
MO-2014-GP474086-41678,8/02/2021,9/02/2021,First Class,Corporate,Africa,Office Supplies,"$1,234.56",Critical
CG-2014-FW439533-41678,8/02/2021,11/02/2021,Second Class,Corporate,Africa,Office Supplies,$48.87,High
MO-2014-GP474086-41678,8/02/2021,9/02/2021,First Class,Corporate,Africa,Technology,"$1,457.28",Critical
IV-2014-AM70529-41678,8/02/2021,12/02/2021,Standard Class,Consumer,Africa,Technology,$378.39,Medium
IV-2014-AM70529-41678,8/02/2021,12/02/2021,Standard Class,Consumer,Africa,Office Supplies,$35.28,Medium
MO-2014-GP474086-41678,8/02/2021,9/02/2021,First Class,Corporate,Africa,Furniture,$149.82,Critical
MX-2014-KD1661536-41679,9/02/2021,14/02/2021,Second Class,Corporate,LATAM,Office Supplies,$19.15,Medium
MX-2014-DJ1351082-41679,9/02/2021,13/02/2021,Standard Class,Corporate,LATAM,Office Supplies,$53.40,Medium
MX-2014-DJ1351082-41679,9/02/2021,13/02/2021,Standard Class,Corporate,LATAM,Furniture,$91.04,Medium
MX-2014-DJ1351082-41679,9/02/2021,13/02/2021,Standard Class,Corporate,LATAM,Technology,"$1,272.30",Medium
ID-2014-SV208157-41679,9/02/2021,15/02/2021,Standard Class,Home Office,USCA,Furniture,"$2,951.99",Medium
IN-2014-HM1486092-41679,9/02/2021,14/02/2021,Second Class,Corporate,Asia Pacific,Office Supplies,$80.46,Medium
SG-2014-GP4740111-41679,9/02/2021,14/02/2021,Standard Class,Corporate,Africa,Office Supplies,$414.66,High
ID-2014-TB2128059-41680,10/02/2021,15/02/2021,Second Class,Consumer,Asia Pacific,Office Supplies,$55.09,Medium
ID-2014-TB2128059-41680,10/02/2021,15/02/2021,Second Class,Consumer,Asia Pacific,Furniture,$106.11,Medium
ID-2014-TB2128059-41680,10/02/2021,15/02/2021,Second Class,Consumer,Asia Pacific,Office Supplies,$38.17,Medium
ID-2014-SC20680144-41680,10/02/2021,16/02/2021,Standard Class,Home Office,Asia Pacific,Technology,$22.23,Low
ID-2014-TB2128059-41680,10/02/2021,15/02/2021,Second Class,Consumer,Asia Pacific,Furniture,$96.25,Medium
ID-2014-SC20680144-41680,10/02/2021,16/02/2021,Standard Class,Home Office,Asia Pacific,Office Supplies,$337.25,Low
ID-2014-SC20680144-41680,10/02/2021,16/02/2021,Standard Class,Home Office,Asia Pacific,Office Supplies,$342.62,Low
CA-2014-PB19210140-41681,11/02/2021,13/02/2021,First Class,Corporate,USCA,Technology,$69.93,High
MX-2014-JB1600028-41681,11/02/2021,17/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$37.00,Medium
MX-2014-JB1600028-41681,11/02/2021,17/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$28.92,Medium
MX-2014-JB1600028-41681,11/02/2021,17/02/2021,Standard Class,Consumer,LATAM,Technology,"$1,035.84",Medium
MX-2014-JB1600028-41681,11/02/2021,17/02/2021,Standard Class,Consumer,LATAM,Furniture,$446.40,Medium
MX-2014-JB1600028-41681,11/02/2021,17/02/2021,Standard Class,Consumer,LATAM,Technology,$790.66,Medium
MX-2014-JB1600028-41681,11/02/2021,17/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$38.58,Medium
MX-2014-JB1600028-41681,11/02/2021,17/02/2021,Standard Class,Consumer,LATAM,Office Supplies,$262.72,Medium
ES-2014-PF19120120-41681,11/02/2021,17/02/2021,Standard Class,Consumer,Europe,Office Supplies,$11.43,Medium
ES-2014-SC2030545-41681,11/02/2021,17/02/2021,Standard Class,Consumer,Europe,Furniture,$308.72,Medium
ES-2014-CC12475120-41681,11/02/2021,15/02/2021,Standard Class,Consumer,Europe,Office Supplies,$111.96,High
ES-2014-GG1465048-41681,11/02/2021,17/02/2021,Standard Class,Corporate,Europe,Furniture,"$1,973.30",Medium
ES-2014-GG1465048-41681,11/02/2021,17/02/2021,Standard Class,Corporate,Europe,Furniture,$169.74,Medium
ES-2014-GG1465048-41681,11/02/2021,17/02/2021,Standard Class,Corporate,Europe,Office Supplies,$13.38,Medium
ES-2014-PF19120120-41681,11/02/2021,17/02/2021,Standard Class,Consumer,Europe,Office Supplies,$81.27,Medium
IN-2014-DW13480113-41681,11/02/2021,16/02/2021,Standard Class,Home Office,Asia Pacific,Office Supplies,$44.82,High
ES-2014-DK129858-41681,11/02/2021,16/02/2021,Standard Class,Consumer,Europe,Office Supplies,$19.20,Medium
ES-2014-GG1465048-41681,11/02/2021,17/02/2021,Standard Class,Corporate,Europe,Office Supplies,$145.26,Medium
ID-2014-MZ1751558-41681,11/02/2021,15/02/2021,Second Class,Corporate,Asia Pacific,Office Supplies,$15.59,High
ID-2014-TH2155059-41681,11/02/2021,15/02/2021,Second Class,Home Office,Asia Pacific,Office Supplies,$32.58,Medium
ID-2014-MZ1751558-41681,11/02/2021,15/02/2021,Second Class,Corporate,Asia Pacific,Office Supplies,$38.04,High
IN-2014-DW13480113-41681,11/02/2021,16/02/2021,Standard Class,Home Office,Asia Pacific,Technology,$780.75,High
ZA-2014-EM4140147-41681,11/02/2021,13/02/2021,First Class,Home Office,Africa,Office Supplies,$4.09,High
CG-2014-MG768033-41681,11/02/2021,15/02/2021,Standard Class,Home Office,Africa,Technology,"$1,266.96",High
ZA-2014-EM4140147-41681,11/02/2021,13/02/2021,First Class,Home Office,Africa,Office Supplies,$3.20,High
CG-2014-MG768033-41681,11/02/2021,15/02/2021,Standard Class,Home Office,Africa,Office Supplies,"$1,091.04",High
RO-2014-TH11235107-41682,12/02/2021,16/02/2021,Standard Class,Corporate,Europe,Office Supplies,$198.45,Medium
ES-2014-DW1354048-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Europe,Furniture,$122.94,Medium
ES-2014-RR1952545-41682,12/02/2021,17/02/2021,Second Class,Corporate,Europe,Office Supplies,$209.37,Medium
ES-2014-DW1354048-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Europe,Office Supplies,$246.11,Medium
ES-2014-DW1354048-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Europe,Office Supplies,$14.55,Medium
ES-2014-DW1354048-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Europe,Office Supplies,$188.16,Medium
ES-2014-RR1952545-41682,12/02/2021,17/02/2021,Second Class,Corporate,Europe,Furniture,$535.05,Medium
ES-2014-BM1114045-41682,12/02/2021,14/02/2021,First Class,Consumer,Europe,Technology,$277.92,Medium
CA-2014-JS15880140-41682,12/02/2021,14/02/2021,First Class,Consumer,USCA,Office Supplies,$15.92,Critical
CA-2014-JS15880140-41682,12/02/2021,14/02/2021,First Class,Consumer,USCA,Office Supplies,"$1,350.12",Critical
ID-2014-CA1231059-41682,12/02/2021,19/02/2021,Standard Class,Home Office,USCA,Office Supplies,$12.58,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$87.60,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$60.48,Medium
IN-2014-AR1082559-41682,12/02/2021,18/02/2021,Standard Class,Home Office,USCA,Office Supplies,$86.59,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$241.65,Medium
IN-2014-NM1852056-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,"$1,091.25",Medium
ES-2014-DW1354048-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Europe,Office Supplies,$122.85,Medium
IT-2014-DM12955139-41682,12/02/2021,18/02/2021,Standard Class,Corporate,Europe,Office Supplies,$69.98,Medium
IT-2014-MT1781545-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Europe,Furniture,$396.90,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$79.62,Medium
IN-2014-NM1852056-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$100.92,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$36.96,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$38.07,Medium
IN-2014-NM1852056-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Asia Pacific,Furniture,$56.97,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$103.20,Medium
IN-2014-RA19915113-41682,12/02/2021,16/02/2021,Standard Class,Consumer,Asia Pacific,Technology,$189.72,Medium
IN-2014-NM1852056-41682,12/02/2021,17/02/2021,Standard Class,Consumer,Asia Pacific,Office Supplies,$407.04,Medium
